ID,Name,Display Name,Date Created,Tenant Status,Account,Address,City,Province,Postal Code,Country,Listing Title,Listing Service Status
793,6200-McKay-Ave-Burnaby-BC-V5H4L8,,2022-12-14T18:20:40,active,P1_Strata Plan LMS-0036,6200 McKay Ave,Burnaby,BC,V5H4L8,CA,CA354,active
793,6200-McKay-Ave-Burnaby-BC-V5H4L8,,2022-12-14T18:20:40,active,P1_Strata Plan LMS-0036,6200 McKay Ave,Burnaby,BC,V5H4L8,CA,CA355,active
792,6051-Silver-Dr-Burnaby-BC-V5H4L6,,2022-12-13T21:46:21,active,P1_Station Square 6000 McKay LP,6051 Silver Dr,Burnaby,BC,V5H4L6,CA,CA220,active
792,6051-Silver-Dr-Burnaby-BC-V5H4L6,,2022-12-13T21:46:21,active,P1_Station Square 6000 McKay LP,6051 Silver Dr,Burnaby,BC,V5H4L6,CA,CA297,active
792,6051-Silver-Dr-Burnaby-BC-V5H4L6,,2022-12-13T21:46:21,active,P1_Station Square 6000 McKay LP,6051 Silver Dr,Burnaby,BC,V5H4L6,CA,CA308,active
792,6051-Silver-Dr-Burnaby-BC-V5H4L6,,2022-12-13T21:46:21,active,P1_Station Square 6000 McKay LP,6051 Silver Dr,Burnaby,BC,V5H4L6,CA,CA368,active
790,3375-15-St-SW-Calgary-AB-T2T4A2,,2022-12-13T17:15:02,active,P1_Coco - CCN 1911842,3375-15-St-SW,Calgary,AB,T2T4A2,CA,P3030,active
789,2220-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-12-13T15:54:31,active,Skyline - Residential,2220 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S262,active
789,2220-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-12-13T15:54:31,active,Skyline - Residential,2220 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S263,active
789,2220-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-12-13T15:54:31,active,Skyline - Residential,2220 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S267,active
789,2220-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-12-13T15:54:31,active,Skyline - Residential,2220 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S275,active
789,2220-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-12-13T15:54:31,active,Skyline - Residential,2220 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S279,active
789,2220-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-12-13T15:54:31,active,Skyline - Residential,2220 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S280,active
788,3170-Donnelly-St-Windsor-ON-N9C1M2,,2022-12-12T17:06:51,active,Skyline - Residential,3170 Donnelly St,Windsor,ON,N9C1M2,CA,S129,active
788,3170-Donnelly-St-Windsor-ON-N9C1M2,,2022-12-12T17:06:51,active,Skyline - Residential,3170 Donnelly St,Windsor,ON,N9C1M2,CA,S130,active
787,5552-Heritage-Dr-Niagara-Falls-ON-L2J3W1,,2022-12-12T16:26:50,active,Skyline - Residential,5552 Heritage Dr,Niagara Falls,ON,L2J3W1,CA,S198,active
787,5552-Heritage-Dr-Niagara-Falls-ON-L2J3W1,,2022-12-12T16:26:50,active,Skyline - Residential,5552 Heritage Dr,Niagara Falls,ON,L2J3W1,CA,S223,active
786,1845-W-16th-Ave-Vancouver-BC-V6J2M3,,2022-12-09T20:37:10,active,"P1_The Owners, Strata Plan LMS953",1845 W 16th Ave,Vancouver,BC,V6J2M3,CA,CA88,active
783,20-Prospect-St-Ballston-Spa-NY-12020-USA,,2022-12-09T14:56:05,active,P1_JJ's Snack Bar & The Factory,20 Prospect St,Ballston Spa,NY,12020,US,US115,active
783,20-Prospect-St-Ballston-Spa-NY-12020-USA,,2022-12-09T14:56:05,active,P1_JJ's Snack Bar & The Factory,20 Prospect St,Ballston Spa,NY,12020,US,US117,active
783,20-Prospect-St-Ballston-Spa-NY-12020-USA,,2022-12-09T14:56:05,active,P1_JJ's Snack Bar & The Factory,20 Prospect St,Ballston Spa,NY,12020,US,US118,active
783,20-Prospect-St-Ballston-Spa-NY-12020-USA,,2022-12-09T14:56:05,active,P1_JJ's Snack Bar & The Factory,20 Prospect St,Ballston Spa,NY,12020,US,US116,active
782,727-Keith-Rd-West-Vancouver-BC-V7T1M2,,2022-12-08T21:00:32,active,P1_Amica Lions Gate,27 Keith Rd West,Vancouver,BC,V7T1M2,CA,L5033,active
782,727-Keith-Rd-West-Vancouver-BC-V7T1M2,,2022-12-08T21:00:32,active,P1_Amica Lions Gate,27 Keith Rd West,Vancouver,BC,V7T1M2,CA,L5034,active
782,727-Keith-Rd-West-Vancouver-BC-V7T1M2,,2022-12-08T21:00:32,active,P1_Amica Lions Gate,27 Keith Rd West,Vancouver,BC,V7T1M2,CA,L5035,active
782,727-Keith-Rd-West-Vancouver-BC-V7T1M2,,2022-12-08T21:00:32,active,P1_Amica Lions Gate,27 Keith Rd West,Vancouver,BC,V7T1M2,CA,L5037,active
782,727-Keith-Rd-West-Vancouver-BC-V7T1M2,,2022-12-08T21:00:32,active,P1_Amica Lions Gate,27 Keith Rd West,Vancouver,BC,V7T1M2,CA,L5040,active
776,110-Oriole-Pkwy-W-Elmira-ON-N3B1C3,,2022-12-08T17:21:30,active,Skyline - Residential,110 Oriole Pkwy W,Elmira,ON,N3B1C3,CA,S053,active
776,110-Oriole-Pkwy-W-Elmira-ON-N3B1C3,,2022-12-08T17:21:30,active,Skyline - Residential,110 Oriole Pkwy W,Elmira,ON,N3B1C3,CA,S057,active
775,199-Tompkins-Ave-Pleasantville-NY-10570,,2022-12-08T17:02:02,active,P1_Spectrum Designs Foundation,199 Tompkins Ave,Pleasantville,NY,10570,US,L5244,active
775,199-Tompkins-Ave-Pleasantville-NY-10570,,2022-12-08T17:02:02,active,P1_Spectrum Designs Foundation,199 Tompkins Ave,Pleasantville,NY,10570,US,L5243,active
774,1638-Cary-Rd-Kelowna-BC,,2022-12-08T16:30:28,active,P1_0917068 BC Ltd dba Kelowna Hyundai,1638 Cary Rd,Kelowna,BC,V1X 2C1,CA,BC08,active
774,1638-Cary-Rd-Kelowna-BC,,2022-12-08T16:30:28,active,P1_0917068 BC Ltd dba Kelowna Hyundai,1638 Cary Rd,Kelowna,BC,V1X 2C1,CA,BC09,active
773,35-Flamingo-Dr-Elmira-ON-N3B1V3,,2022-12-08T16:30:25,active,Skyline - Residential,35 Flamingo Dr,Elmira,ON,N3B1V3,CA,S032,active
773,35-Flamingo-Dr-Elmira-ON-N3B1V3,,2022-12-08T16:30:25,active,Skyline - Residential,35 Flamingo Dr,Elmira,ON,N3B1V3,CA,S046,active
772,255-Belsyde-Ave-E-Fergus-ON-N1M2Y2,,2022-12-08T16:23:02,active,Skyline - Residential,255 Belsyde Ave,Fergus,ON,N1M2Y2,CA,S020,active
772,255-Belsyde-Ave-E-Fergus-ON-N1M2Y2,,2022-12-08T16:23:02,active,Skyline - Residential,255 Belsyde Ave,Fergus,ON,N1M2Y2,CA,S058,active
771,7030-Casey-St-Niagara-Falls-ON-L2J3G1,,2022-12-08T16:05:51,active,Skyline - Residential,7030 Casey St,Niagara Falls,ON,L2J3G1,CA,S078,active
771,7030-Casey-St-Niagara-Falls-ON-L2J3G1,,2022-12-08T16:05:51,active,Skyline - Residential,7030 Casey St,Niagara Falls,ON,L2J3G1,CA,S121,active
771,7030-Casey-St-Niagara-Falls-ON-L2J3G1,,2022-12-08T16:05:51,active,Skyline - Residential,7030 Casey St,Niagara Falls,ON,L2J3G1,CA,S173,active
771,7030-Casey-St-Niagara-Falls-ON-L2J3G1,,2022-12-08T16:05:51,active,Skyline - Residential,7030 Casey St,Niagara Falls,ON,L2J3G1,CA,S197,active
769,1881-152-St-Surrey-BC-V4A9Y9,,2022-12-07T21:35:40,active,P1_Southmere Holdings Ltd., 1881 152 St,Surrey,BC,V4A9Y9,CA,LA47,active
755,250-Queen-St-E-Fergus-ON-N1M2Y6,,2022-12-07T17:59:28,active,Skyline - Residential,250 Queen St E,Fergus,ON,N1M2Y6,CA,S019,active
755,250-Queen-St-E-Fergus-ON-N1M2Y6,,2022-12-07T17:59:28,active,Skyline - Residential,250 Queen St E,Fergus,ON,N1M2Y6,CA,S022,active
755,250-Queen-St-E-Fergus-ON-N1M2Y6,,2022-12-07T17:59:28,active,Skyline - Residential,250 Queen St E,Fergus,ON,N1M2Y6,CA,S027,active
755,250-Queen-St-E-Fergus-ON-N1M2Y6,,2022-12-07T17:59:28,active,Skyline - Residential,250 Queen St E,Fergus,ON,N1M2Y6,CA,S059,active
754,6-Willow-Rd-Guelph-ON-N1H7B5,,2022-12-07T17:39:31,active,Skyline - Residential,6 Willow Rd,Guelph,ON,N1H7B5,CA,S044,active
754,6-Willow-Rd-Guelph-ON-N1H7B5,,2022-12-07T17:39:31,active,Skyline - Residential,6 Willow Rd,Guelph,ON,N1H7B5,CA,S049,active
753,1900-Bayview-Ave-North-York-ON-M4G0A6,,2022-12-07T16:18:16,active,TSCC 2650,1900 Bayview Ave,North York,ON,M4G0A6,CA,CA325,active
753,1900-Bayview-Ave-North-York-ON-M4G0A6,,2022-12-07T16:18:16,active,TSCC 2650,1900 Bayview Ave,North York,ON,M4G0A6,CA,CA331,active
753,1900-Bayview-Ave-North-York-ON-M4G0A6,,2022-12-07T16:18:16,active,TSCC 2650,1900 Bayview Ave,North York,ON,M4G0A6,CA,CA336,active
753,1900-Bayview-Ave-North-York-ON-M4G0A6,,2022-12-07T16:18:16,active,TSCC 2650,1900 Bayview Ave,North York,ON,M4G0A6,CA,CA338,active
753,1900-Bayview-Ave-North-York-ON-M4G0A6,,2022-12-07T16:18:16,active,TSCC 2650,1900 Bayview Ave,North York,ON,M4G0A6,CA,CA341,active
753,1900-Bayview-Ave-North-York-ON-M4G0A6,,2022-12-07T16:18:16,active,TSCC 2650,1900 Bayview Ave,North York,ON,M4G0A6,CA,CA360,active
753,1900-Bayview-Ave-North-York-ON-M4G0A6,,2022-12-07T16:18:16,active,TSCC 2650,1900 Bayview Ave,North York,ON,M4G0A6,CA,CA378,active
753,1900-Bayview-Ave-North-York-ON-M4G0A6,,2022-12-07T16:18:16,active,TSCC 2650,1900 Bayview Ave,North York,ON,M4G0A6,CA,CA379,active
752,32-Dawson-Rd-Guelph-ON-N1H5V1,,2022-12-07T16:18:15,active,Skyline - Residential,32 Dawson Rd,Guelph,ON,N1H5V1,CA,S008,active
752,32-Dawson-Rd-Guelph-ON-N1H5V1,,2022-12-07T16:18:15,active,Skyline - Residential,32 Dawson Rd,Guelph,ON,N1H5V1,CA,S024,active
750,345-Belsyde-Ave-E-Fergus-ON-N1M2Y2,,2022-12-06T19:58:48,active,Skyline - Residential,345 Belsyde Ave E,Fergus,ON,N1M2Y2,CA,S018,active
750,345-Belsyde-Ave-E-Fergus-ON-N1M2Y2,,2022-12-06T19:58:48,active,Skyline - Residential,345 Belsyde Ave E,Fergus,ON,N1M2Y2,CA,S021,active
749,600-3-Mile-Rd-NW-Grand-Rapids-MI-49544,,2022-12-06T17:35:38,active,P1_Franklin Energy Services,600 3 Mile Rd NW,Grand-Rapids,MI,49544,US,JP41,active
749,600-3-Mile-Rd-NW-Grand-Rapids-MI-49544,,2022-12-06T17:35:38,active,P1_Franklin Energy Services,600 3 Mile Rd NW,Grand-Rapids,MI,49544,US,JP42,active
749,600-3-Mile-Rd-NW-Grand-Rapids-MI-49544,,2022-12-06T17:35:38,active,P1_Franklin Energy Services,600 3 Mile Rd NW,Grand-Rapids,MI,49544,US,JP53,active
749,600-3-Mile-Rd-NW-Grand-Rapids-MI-49544,,2022-12-06T17:35:38,active,P1_Franklin Energy Services,600 3 Mile Rd NW,Grand-Rapids,MI,49544,US,JP60,active
748,3410-Peter-St-Windsor-ON-N9C1J3,,2022-12-06T16:20:52,active,Skyline - Residential, 3410 Peter St,Windsor,ON,N9C 1J3,CA,S114,active
748,3410-Peter-St-Windsor-ON-N9C1J3,,2022-12-06T16:20:52,active,Skyline - Residential, 3410 Peter St,Windsor,ON,N9C 1J3,CA,S115,active
747,8325-Riverside-Dr-E-Windsor-ON-N8S1E8,,2022-12-06T14:45:58,active,Skyline - Residential,8325 Riverside Dr E,Windsor,ON,N8S1E8,CA,S080,active
747,8325-Riverside-Dr-E-Windsor-ON-N8S1E8,,2022-12-06T14:45:58,active,Skyline - Residential,8325 Riverside Dr E,Windsor,ON,N8S1E8,CA,S096,active
747,8325-Riverside-Dr-E-Windsor-ON-N8S1E8,,2022-12-06T14:45:58,active,Skyline - Residential,8325 Riverside Dr E,Windsor,ON,N8S1E8,CA,S097,active
747,8325-Riverside-Dr-E-Windsor-ON-N8S1E8,,2022-12-06T14:45:58,active,Skyline - Residential,8325 Riverside Dr E,Windsor,ON,N8S1E8,CA,S100,active
747,8325-Riverside-Dr-E-Windsor-ON-N8S1E8,,2022-12-06T14:45:58,active,Skyline - Residential,8325 Riverside Dr E,Windsor,ON,N8S1E8,CA,S226,active
747,8325-Riverside-Dr-E-Windsor-ON-N8S1E8,,2022-12-06T14:45:58,active,Skyline - Residential,8325 Riverside Dr E,Windsor,ON,N8S1E8,CA,S207,active
745,220-NY-28-Inlet-NY-13360-USA,,2022-12-05T16:43:52,active,P1_Inlet Common School District,220 NY-28,Inlet,NY,13360,US,CA222,active
745,220-NY-28-Inlet-NY-13360-USA,,2022-12-05T16:43:52,active,P1_Inlet Common School District,220 NY-28,Inlet,NY,13360,US,CA223,active
744,2210-Majoros-Rd-West-Kelowna-BC-V4T0B5,,2022-12-02T22:20:35,active,Skyline - Residential,2210 Majoros Rd West,Kelowna,BC,V4T0B5,CA,S264,active
744,2210-Majoros-Rd-West-Kelowna-BC-V4T0B5,,2022-12-02T22:20:35,active,Skyline - Residential,2210 Majoros Rd West,Kelowna,BC,V4T0B5,CA,S268,active
744,2210-Majoros-Rd-West-Kelowna-BC-V4T0B5,,2022-12-02T22:20:35,active,Skyline - Residential,2210 Majoros Rd West,Kelowna,BC,V4T0B5,CA,S269,active
744,2210-Majoros-Rd-West-Kelowna-BC-V4T0B5,,2022-12-02T22:20:35,active,Skyline - Residential,2210 Majoros Rd West,Kelowna,BC,V4T0B5,CA,S274,active
744,2210-Majoros-Rd-West-Kelowna-BC-V4T0B5,,2022-12-02T22:20:35,active,Skyline - Residential,2210 Majoros Rd West,Kelowna,BC,V4T0B5,CA,S278,active
744,2210-Majoros-Rd-West-Kelowna-BC-V4T0B5,,2022-12-02T22:20:35,active,Skyline - Residential,2210 Majoros Rd West,Kelowna,BC,V4T0B5,CA,S359,active
743,2008-Rosser-Ave-Burnaby-BC-V5C0H8,,2022-12-02T21:51:47,active,P1_Strata Plan EPS1911- Stratus,2008 Rosser Ave,Burnaby,BC,V5C0H8,CA,CA371,active
743,2008-Rosser-Ave-Burnaby-BC-V5C0H8,,2022-12-02T21:51:47,active,P1_Strata Plan EPS1911- Stratus,2008 Rosser Ave,Burnaby,BC,V5C0H8,CA,CA411,active
743,2008-Rosser-Ave-Burnaby-BC-V5C0H8,,2022-12-02T21:51:47,active,P1_Strata Plan EPS1911- Stratus,2008 Rosser Ave,Burnaby,BC,V5C0H8,CA,CA412,active
743,2008-Rosser-Ave-Burnaby-BC-V5C0H8,,2022-12-02T21:51:47,active,P1_Strata Plan EPS1911- Stratus,2008 Rosser Ave,Burnaby,BC,V5C0H8,CA,CA415,active
743,2008-Rosser-Ave-Burnaby-BC-V5C0H8,,2022-12-02T21:51:47,active,P1_Strata Plan EPS1911- Stratus,2008 Rosser Ave,Burnaby,BC,V5C0H8,CA,L5239,active
743,2008-Rosser-Ave-Burnaby-BC-V5C0H8,,2022-12-02T21:51:47,active,P1_Strata Plan EPS1911- Stratus,2008 Rosser Ave,Burnaby,BC,V5C0H8,CA,L5240,active
742,5615-Hampton-Pl-Vancouver-BC-V6T2H1,,2022-12-02T21:24:29,active,"P1_The Owners, Strata Plan LMS2711",5615 Hampton Pl,Vancouver,BC,V6T2H1,CA,CA295,active
742,5615-Hampton-Pl-Vancouver-BC-V6T2H1,,2022-12-02T21:24:29,active,"P1_The Owners, Strata Plan LMS2711",5615 Hampton Pl,Vancouver,BC,V6T2H1,CA,CA356,active
740,255-Consumers-Rd-North-York-ON-M2J1R3,,2022-11-30T20:42:43,active,P1_AVENU PROPERTIES CORP. c/o Jones Lang LaSalle Real Estate Services Inc.,255-Consumers-Rd,North-York,ON,M2J1R3,CA,L5025,active
740,255-Consumers-Rd-North-York-ON-M2J1R3,,2022-11-30T20:42:43,active,P1_AVENU PROPERTIES CORP. c/o Jones Lang LaSalle Real Estate Services Inc.,255-Consumers-Rd,North-York,ON,M2J1R3,CA,L5026,active
739,77-Maitland-St-Toronto-ON-M4Y2C8,"77 Maitland Place, Toronto ON M4Y 2C8",2022-11-30T20:21:19,active,Celebrity Place - MTCC678,77 Maitland Place,Toronto,ON,M4Y2C8,CA,JP36,active
739,77-Maitland-St-Toronto-ON-M4Y2C8,"77 Maitland Place, Toronto ON M4Y 2C8",2022-11-30T20:21:19,active,Celebrity Place - MTCC678,77 Maitland Place,Toronto,ON,M4Y2C8,CA,JP51,active
739,77-Maitland-St-Toronto-ON-M4Y2C8,"77 Maitland Place, Toronto ON M4Y 2C8",2022-11-30T20:21:19,active,Celebrity Place - MTCC678,77 Maitland Place,Toronto,ON,M4Y2C8,CA,JP52,active
739,77-Maitland-St-Toronto-ON-M4Y2C8,"77 Maitland Place, Toronto ON M4Y 2C8",2022-11-30T20:21:19,active,Celebrity Place - MTCC678,77 Maitland Place,Toronto,ON,M4Y2C8,CA,JP54,active
738,181-6th-St-W-North-Vancouver-BC-V7M1K4,,2022-11-30T18:25:24,active,P1_Avesta at 181 W. 6th St. Inc.,181 6th St W ,North Vancouver,BC, V7M1K4,CA,CA401,active
738,181-6th-St-W-North-Vancouver-BC-V7M1K4,,2022-11-30T18:25:24,active,P1_Avesta at 181 W. 6th St. Inc.,181 6th St W ,North Vancouver,BC, V7M1K4,CA,CA428,active
738,181-6th-St-W-North-Vancouver-BC-V7M1K4,,2022-11-30T18:25:24,active,P1_Avesta at 181 W. 6th St. Inc.,181 6th St W ,North Vancouver,BC, V7M1K4,CA,CA433,active
737,524-10th-Ave-SW-T2R1L1,,2022-11-29T20:23:49,active,P1_Oliver East Residential Corporation,524 10th Ave SW,Calgary,AB,T2R1L1,CA,CA347,active
737,524-10th-Ave-SW-T2R1L1,,2022-11-29T20:23:49,active,P1_Oliver East Residential Corporation,524 10th Ave SW,Calgary,AB,T2R1L1,CA,CA348,active
737,524-10th-Ave-SW-T2R1L1,,2022-11-29T20:23:49,active,P1_Oliver East Residential Corporation,524 10th Ave SW,Calgary,AB,T2R1L1,CA,CA349,active
737,524-10th-Ave-SW-T2R1L1,,2022-11-29T20:23:49,active,P1_Oliver East Residential Corporation,524 10th Ave SW,Calgary,AB,T2R1L1,CA,CA350,active
736,3540-Peter-St-Windsor-ON-N9C4C1,,2022-11-29T20:23:48,active,Skyline - Residential,3540-Peter-St,Windsor,ON,N9C4C1,CA,S133,active
736,3540-Peter-St-Windsor-ON-N9C4C1,,2022-11-29T20:23:48,active,Skyline - Residential,3540-Peter-St,Windsor,ON,N9C4C1,CA,S1150,active
735,666-Chippawa-St-Windsor-ON-N9C4B9,,2022-11-29T17:22:31,active,Skyline - Residential,666-Chippawa-St,Windsor,ON,N9C4B9,CA,S162,active
735,666-Chippawa-St-Windsor-ON-N9C4B9,,2022-11-29T17:22:31,active,Skyline - Residential,666-Chippawa-St,Windsor,ON,N9C4B9,CA,S182,active
735,666-Chippawa-St-Windsor-ON-N9C4B9,,2022-11-29T17:22:31,active,Skyline - Residential,666-Chippawa-St,Windsor,ON,N9C4B9,CA,S218,active
735,666-Chippawa-St-Windsor-ON-N9C4B9,,2022-11-29T17:22:31,active,Skyline - Residential,666-Chippawa-St,Windsor,ON,N9C4B9,CA,S201,active
734,4550-Beaudry-Ave-Saint-Hyacinthe-QC-J2S8A5,,2022-11-29T16:08:35,active,,4550 Beaudry Ave,Saint-Hyacinthe,QC,J2S8A5,CA,Wallbox2,active
733,7-Queen-Elizabeth-Blvd-Demo,,2022-11-28T21:24:53,active,,7 Queen Elizabeth Blvd,Toronto,ON,M8Z1L9,CA,P3633,active
733,7-Queen-Elizabeth-Blvd-Demo,,2022-11-28T21:24:53,active,,7 Queen Elizabeth Blvd,Toronto,ON,M8Z1L9,CA,P3635,active
733,7-Queen-Elizabeth-Blvd-Demo,,2022-11-28T21:24:53,active,,7 Queen Elizabeth Blvd,Toronto,ON,M8Z1L9,CA,P4455,active
733,7-Queen-Elizabeth-Blvd-Demo,,2022-11-28T21:24:53,active,,7 Queen Elizabeth Blvd,Toronto,ON,M8Z1L9,CA,P4480,active
732,2200-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-11-28T21:24:51,active,Skyline - Residential,2200 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S253,active
732,2200-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-11-28T21:24:51,active,Skyline - Residential,2200 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S255,active
732,2200-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-11-28T21:24:51,active,Skyline - Residential,2200 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S258,active
732,2200-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-11-28T21:24:51,active,Skyline - Residential,2200 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S261,active
732,2200-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-11-28T21:24:51,active,Skyline - Residential,2200 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S272,active
732,2200-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-11-28T21:24:51,active,Skyline - Residential,2200 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S277,active
732,2200-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-11-28T21:24:51,active,Skyline - Residential,2200 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S754,active
732,2200-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-11-28T21:24:51,active,Skyline - Residential,2200 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S764,active
732,2200-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-11-28T21:24:51,active,Skyline - Residential,2200 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S771,active
732,2200-Majoros-Rd-West-Kelowna-BC-V4T0B4,,2022-11-28T21:24:51,active,Skyline - Residential,2200 Majoros Rd West,Kelowna,BC,V4T0B4,CA,S847,active
731,1175-Beach-Dr-Victoria-BC-V8S2N2,,2022-11-25T16:28:21,active,P1_OB Hotels Limited Partnership,1175 Beach Dr,Victoria,BC,V8S2N2,CA,CA72,active
731,1175-Beach-Dr-Victoria-BC-V8S2N2,,2022-11-25T16:28:21,active,P1_OB Hotels Limited Partnership,1175 Beach Dr,Victoria,BC,V8S2N2,CA,CA86,active
731,1175-Beach-Dr-Victoria-BC-V8S2N2,,2022-11-25T16:28:21,active,P1_OB Hotels Limited Partnership,1175 Beach Dr,Victoria,BC,V8S2N2,CA,CA87,active
731,1175-Beach-Dr-Victoria-BC-V8S2N2,,2022-11-25T16:28:21,active,P1_OB Hotels Limited Partnership,1175 Beach Dr,Victoria,BC,V8S2N2,CA,CA90,active
731,1175-Beach-Dr-Victoria-BC-V8S2N2,,2022-11-25T16:28:21,active,P1_OB Hotels Limited Partnership,1175 Beach Dr,Victoria,BC,V8S2N2,CA,CA91,active
731,1175-Beach-Dr-Victoria-BC-V8S2N2,,2022-11-25T16:28:21,active,P1_OB Hotels Limited Partnership,1175 Beach Dr,Victoria,BC,V8S2N2,CA,CA95,active
722,6600-Wyandotte-St-E-Windsor-ON-N8S4P7,,2022-11-24T21:19:58,active,Skyline - Residential,6600 Wyandotte St E,Windsor,ON,N8S4P7,CA,S085,active
722,6600-Wyandotte-St-E-Windsor-ON-N8S4P7,,2022-11-24T21:19:58,active,Skyline - Residential,6600 Wyandotte St E,Windsor,ON,N8S4P7,CA,S099,active
722,6600-Wyandotte-St-E-Windsor-ON-N8S4P7,,2022-11-24T21:19:58,active,Skyline - Residential,6600 Wyandotte St E,Windsor,ON,N8S4P7,CA,S142,active
722,6600-Wyandotte-St-E-Windsor-ON-N8S4P7,,2022-11-24T21:19:58,active,Skyline - Residential,6600 Wyandotte St E,Windsor,ON,N8S4P7,CA,S144,active
722,6600-Wyandotte-St-E-Windsor-ON-N8S4P7,,2022-11-24T21:19:58,active,Skyline - Residential,6600 Wyandotte St E,Windsor,ON,N8S4P7,CA,S158,active
722,6600-Wyandotte-St-E-Windsor-ON-N8S4P7,,2022-11-24T21:19:58,active,Skyline - Residential,6600 Wyandotte St E,Windsor,ON,N8S4P7,CA,S229,active
721,203-Kimta-Rd-Victoria-BC-V9A6T5,,2022-11-24T19:55:26,active,"P1_The Owners, Strata Plan VIS 2030 Ocean Park Towers",203 Kimta Rd,Victoria,BC,V9A6T5,CA,JP48,active
721,203-Kimta-Rd-Victoria-BC-V9A6T5,,2022-11-24T19:55:26,active,"P1_The Owners, Strata Plan VIS 2030 Ocean Park Towers",203 Kimta Rd,Victoria,BC,V9A6T5,CA,CA80,active
721,203-Kimta-Rd-Victoria-BC-V9A6T5,,2022-11-24T19:55:26,active,"P1_The Owners, Strata Plan VIS 2030 Ocean Park Towers",203 Kimta Rd,Victoria,BC,V9A6T5,CA,CA103,active
721,203-Kimta-Rd-Victoria-BC-V9A6T5,,2022-11-24T19:55:26,active,"P1_The Owners, Strata Plan VIS 2030 Ocean Park Towers",203 Kimta Rd,Victoria,BC,V9A6T5,CA,CA106,active
718,5407-Empress-St-Windsor-ON-N8T3B2,,2022-11-24T17:00:01,active,Skyline - Residential,5407 Empress St,Windsor,ON,N8T3B2,CA,S088,active
718,5407-Empress-St-Windsor-ON-N8T3B2,,2022-11-24T17:00:01,active,Skyline - Residential,5407 Empress St,Windsor,ON,N8T3B2,CA,S132,active
701,211-Buckingham-Rd-Windsor-ON-N8S2C5,,2022-11-23T19:34:08,active,Skyline - Residential,211 Buckingham Rd,Windsor,ON,N8S2C5,CA,S184,active
701,211-Buckingham-Rd-Windsor-ON-N8S2C5,,2022-11-23T19:34:08,active,Skyline - Residential,211 Buckingham Rd,Windsor,ON,N8S2C5,CA,S546,active
699,3190-Donnelly-St-Windsor-ON-N9C1M2,,2022-11-23T15:48:37,active,Skyline - Residential,3190 Donnelly St,Windsor,ON,N9C1M2,CA,S451,active
699,3190-Donnelly-St-Windsor-ON-N9C1M2,,2022-11-23T15:48:37,active,Skyline - Residential,3190 Donnelly St,Windsor,ON,N9C1M2,CA,S460,active
700,26-Helen-Ave-Brantford-ON-N3T5Y9,,2022-11-23T15:48:37,active,Skyline - Residential,26 Helen Ave,Brantford,ON,N3T5Y9,CA,S312,active
700,26-Helen-Ave-Brantford-ON-N3T5Y9,,2022-11-23T15:48:37,active,Skyline - Residential,26 Helen Ave,Brantford,ON,N3T5Y9,CA,S313,active
700,26-Helen-Ave-Brantford-ON-N3T5Y9,,2022-11-23T15:48:37,active,Skyline - Residential,26 Helen Ave,Brantford,ON,N3T5Y9,CA,S329,active
700,26-Helen-Ave-Brantford-ON-N3T5Y9,,2022-11-23T15:48:37,active,Skyline - Residential,26 Helen Ave,Brantford,ON,N3T5Y9,CA,S330,active
700,26-Helen-Ave-Brantford-ON-N3T5Y9,,2022-11-23T15:48:37,active,Skyline - Residential,26 Helen Ave,Brantford,ON,N3T5Y9,CA,S335,active
700,26-Helen-Ave-Brantford-ON-N3T5Y9,,2022-11-23T15:48:37,active,Skyline - Residential,26 Helen Ave,Brantford,ON,N3T5Y9,CA,S336,active
